,movieId,directors,actors
358,502,Christopher Cain,Pat Morita|Hilary Swank|Michael Ironside
359,504,Martin Campbell,Ray Liotta|Lance Henriksen|Stuart Wilson
360,507,Clint Eastwood,Kevin Costner|Clint Eastwood|Laura Dern
361,508,Jonathan Demme,Tom Hanks|Denzel Washington|Roberta Maxwell
362,509,Jane Campion,Holly Hunter|Harvey Keitel|Sam Neill
363,510,John Singleton,Janet Jackson|Tupac Shakur|Regina King
364,511,David S. Ward,James Caan|Halle Berry|Omar Epps
365,513,Mel Smith,Brian Benben|Mary Stuart Masterson|Ned Beatty
366,514,Ted Demme,Denis Leary|Judy Davis|Kevin Spacey
367,515,James Ivory,Anthony Hopkins|Emma Thompson|John Haycraft
368,516,Penny Marshall,Danny DeVito|Gregory Hines|James Remar
369,517,Philip Kaufman,Sean Connery|Wesley Snipes|Harvey Keitel
370,518,Alan Parker,Anthony Hopkins|Bridget Fonda|Matthew Broderick
371,519,Fred Dekker,Robert John Burke|Nancy Allen|Mario Machado
372,520,Mel Brooks,Cary Elwes|Richard Lewis|Roger Rees
373,521,Peter Medak,Gary Oldman|Lena Olin|Wallace Wood
374,522,Geoffrey Wright,Russell Crowe|Daniel Pollock|Jacqueline McKenzie
375,523,Victor Nunez,Ashley Judd|Todd Field|Bentley Mitchum
376,524,David Anspaugh,Sean Astin|Jon Favreau|Ned Beatty
377,526,Cyril Collard,Cyril Collard|Romane Bohringer|Carlos López
378,527,Steven Spielberg,Liam Neeson|Ralph Fiennes|Ben Kingsley
379,528,Michael Ritchie,Albert Brooks|Brendan Fraser|Dianne Wiest
380,529,Steven Zaillian,Joe Mantegna|Ben Kingsley|Max Pomeranc
381,531,Agnieszka Holland,Kate Maberly|Maggie Smith|Heydon Prowse
382,532,John Waters,Kathleen Turner|Sam Waterston|Ricki Lake
383,533,Russell Mulcahy,Alec Baldwin|John Lone|Penelope Ann Miller
384,535,Robert Altman,Andie MacDowell|Julianne Moore|Tim Robbins
385,536,Gillies MacKinnon,Steve Martin|Gabriel Byrne|Laura Linney
386,538,Fred Schepisi,Will Smith|Stockard Channing|Donald Sutherland
387,539,Nora Ephron,Tom Hanks|Meg Ryan|Ross Malinger
388,540,Phillip Noyce,Sharon Stone|William Baldwin|Tom Berenger
389,541,Ridley Scott,Harrison Ford|Rutger Hauer|Sean Young
390,542,Steve Rash,Pauly Shore|Carla Gugino|Lane Smith
391,543,Thomas Schlamme,Mike Myers|Nancy Travis|Anthony LaPaglia
392,544,Rowdy Herrington,Bruce Willis|Sarah Jessica Parker|Dennis Farina
393,546,Annabel Jankel|Rocky Morton,Bob Hoskins|John Leguizamo|Dennis Hopper
394,548,Deran Sarafian,Charlie Sheen|Nastassja Kinski|James Gandolfini
395,551,Henry Selick,Danny Elfman|Chris Sarandon|Catherine O&apos;Hara
396,552,Stephen Herek,Charlie Sheen|Kiefer Sutherland|Chris O&apos;Donnell
397,553,George P. Cosmatos|Kevin Jarre,Kurt Russell|Val Kilmer|Sam Elliott
398,558,Pixote Hunt|Joe Johnston,Macaulay Culkin|Christopher Lloyd|Kanin Howell
399,563,Claude Berri,Renaud|Gérard Depardieu|Miou-Miou
400,564,Dennis Hopper,Tom Berenger|Erika Eleniak|William McNamara
401,567,Pedro Almodóvar,Peter Coyote|Verónica Forqué|Victoria Abril
402,568,Gurinder Chadha,Kim Vithana|Jimmi Harkishin|Sarita Khajuria
403,569,Andrew Scheinman,Luke Edwards|Timothy Busfield|John Ashton
404,573,Lina Wertmüller,Paolo Villaggio|Isa Danieli|Gigio Morra
405,574,David O. Russell,Jeremy Davies|Alberta Watson|Benjamin Hendrickson
406,575,Penelope Spheeris,Travis Tedford|Bug Hall|Brittany Ashton Holmes
407,577,George Miller,Tina Majorino|Keith Carradine|Chelsea Field
408,579,Ricky Tognazzi,Carlo Cecchi|Enrico Lo Verso|Claudio Amendola
409,580,Michael Austin,Phoebe Cates|Jim Broadbent|Wendy Hughes
410,581,Rob Epstein|Jeffrey Friedman,Lily Tomlin|Tony Curtis|Susie Bright
411,583,Nanni Moretti,Nanni Moretti|Renato Carpentieri|Antonio Neiwiller
412,585,Betty Thomas,Shelley Long|Gary Cole|Christine Taylor
413,586,Chris Columbus,Macaulay Culkin|Joe Pesci|Daniel Stern
414,587,Jerry Zucker,Patrick Swayze|Demi Moore|Whoopi Goldberg
415,588,Ron Clements|John Musker,Scott Weinger|Robin Williams|Linda Larkin
416,589,James Cameron,Arnold Schwarzenegger|Linda Hamilton|Edward Furlong
417,590,Kevin Costner,Kevin Costner|Mary McDonnell|Graham Greene
418,592,Tim Burton,Michael Keaton|Jack Nicholson|Kim Basinger
419,593,Jonathan Demme,Jodie Foster|Anthony Hopkins|Scott Glenn
420,595,Gary Trousdale|Kirk Wise,Paige O&apos;Hara|Robby Benson|Jesse Corti
421,596,Norman Ferguson|T. Hee|Wilfred Jackson,Dickie Jones|Christian Rub|Mel Blanc
422,597,Garry Marshall,Richard Gere|Julia Roberts|Jason Alexander
423,599,Sam Peckinpah,William Holden|Ernest Borgnine|Robert Ryan
424,600,C.M. Talkington,Gil Bellows|Renée Zellweger|Rory Cochrane
425,602,Jean Bach,Dizzy Gillespie|Milt Hinton|Marian McPartland
426,605,Michael Hoffman,Michelle Pfeiffer|George Clooney|Mae Whitman
427,606,Bill Condon,Tony Todd|Kelly Rowan|Caroline Barclay
428,608,Joel Coen|Ethan Coen,William H. Macy|Frances McDormand|Steve Buscemi
429,609,David R. Ellis,Michael J. Fox|Sally Field|Ralph Waite
430,611,Kevin Yagher,Bruce Ramsay|Valentina Vargas|Doug Bradley
431,612,Matt Reeves,David Schwimmer|Gwyneth Paltrow|Michael Rapaport
432,613,Franco Zeffirelli,William Hurt|Charlotte Gainsbourg|Anna Paquin
433,615,Franco Brusati,Nino Manfredi|Anna Karina|Paolo Turco
434,616,Wolfgang Reitherman,Phil Harris|Eva Gabor|Sterling Holloway
435,617,Pedro Almodóvar,Marisa Paredes|Juan Echanove|Carme Elias
436,619,Bill Couturié,Matt LeBlanc|Jayne Brook|Gene Ross
437,626,Martin Lawrence,Martin Lawrence|Lynn Whitfield|Regina King
438,627,Stacy Title,Cameron Diaz|Ron Eldard|Annabeth Gish
439,628,Gregory Hoblit,Richard Gere|Laura Linney|Edward Norton
440,632,Ken Loach,Ian Hart|Rosana Pastor|Icíar Bollaín
441,633,Hal Salwen,Tim Daly|Caroleen Feeney|Dan Gunther
442,635,Richard Pearce,Robert Duvall|James Earl Jones|Michael Beach
443,636,Todd Verow,Michael Gunther|Craig Chester|Michael Stock
444,637,Jonathan Lynn,Steve Martin|Dan Aykroyd|Phil Hartman
445,638,Tim Sullivan,Richard E. Grant|Samantha Mathis|Judi Dench
446,640,Jeremiah S. Chechik,Sharon Stone|Isabelle Adjani|Chazz Palminteri
447,645,Claude Sautet,Emmanuelle Béart|Michel Serrault|Jean-Hugues Anglade
448,648,Brian De Palma,Tom Cruise|Jon Voight|Emmanuelle Béart
449,649,Friðrik Þór Friðriksson,Masatoshi Nagase|Lili Taylor|Fisher Stevens
450,650,Pen Densham,Robin Wright|Morgan Freeman|Stockard Channing
451,653,Rob Cohen,Dennis Quaid|Sean Connery|Dina Meyer
452,656,Steve Rash,Whoopi Goldberg|Frank Langella|Dennis Farina
453,661,Henry Selick,Paul Terry|Joanna Lumley|Pete Postlethwaite
454,663,Kelly Makin,Dave Foley|Bruce McCulloch|Kevin McDonald
455,665,Emir Kusturica,Predrag &apos;Miki&apos; Manojlovic|Lazar Ristovski|Mirjana Jokovic
456,667,Alan Mehrez|Philip Tan,Daniel Bernhardt|James Hong|Pat Morita
457,668,Satyajit Ray,Kanu Bannerjee|Karuna Bannerjee|Subir Banerjee
458,670,Satyajit Ray,Soumitra Chatterjee|Sharmila Tagore|Alok Chakravarty
459,671,Jim Mallon,Trace Beaulieu|Michael J. Nelson|Jim Mallon
460,673,Joe Pytka,Michael Jordan|Wayne Knight|Theresa Randle
461,674,Roger Vadim,Jane Fonda|John Phillip Law|Anita Pallenberg
462,679,Peter Yates,Albert Finney|Matt Keeslar|Victoria Smurfit
463,680,Jean-Luc Godard,Eddie Constantine|Anna Karina|Akim Tamiroff
464,685,Randal Kleiser,Eric Roberts|Gregory Harrison|Margaret Cho
465,691,Richard Benjamin,Shirley MacLaine|Ricki Lake|Brendan Fraser
466,692,Norberto Barba,Mario Van Peebles|William Sadler|Barry Corbin
467,694,Robert Mandel,Tom Berenger|Raymond Cruz|William Forsythe
468,695,Pat Verducci,Alicia Silverstone|Kevin Dillon|Bill Nunn
469,697,Steven Baigelman,Keanu Reeves|Vincent D&apos;Onofrio|Cameron Diaz
470,698,Zalman King,Audie England|Costas Mandylor|Eric da Silva
471,700,Patrick Read Johnson,Charlie Talbert|George C. Scott|Kathy Bates
472,703,Stacy Cochran,Winona Ryder|Lukas Haas|John C. Reilly
473,704,Jean-Claude Van Damme,Jean-Claude Van Damme|Roger Moore|James Remar
474,706,Steve Gomer,Rhea Perlman|Fredro Starr|Carol Kane
475,707,Lee Tamahori,Nick Nolte|Melanie Griffith|Jennifer Connelly
476,708,Michael Lehmann,Uma Thurman|Janeane Garofalo|Ben Chaplin
477,710,Tom DeCerchio,Damon Wayans|Daniel Stern|Dan Aykroyd
478,711,Alan Shapiro,Paul Hogan|Elijah Wood|Jonathan Banks
479,714,Jim Jarmusch,Johnny Depp|Gary Farmer|Crispin Glover
480,715,Jean-Paul Rappeneau,Olivier Martinez|Juliette Binoche|Pierre Arditi
481,719,Harold Ramis,Michael Keaton|Andie MacDowell|Zack Duhame
482,724,Andrew Fleming,Robin Tunney|Fairuza Balk|Neve Campbell
483,725,Reginald Hudlin,Samuel L. Jackson|Jeff Goldblum|Damon Wayans
484,726,Bruce Beresford,Sharon Stone|Rob Morrow|Randy Quaid
485,728,John Schlesinger,Eileen Atkins|Kate Beckinsale|Sheila Burrell
486,731,Phil Joanou,Alec Baldwin|Kelly Lynch|Mary Stuart Masterson
487,733,Michael Bay,Sean Connery|Nicolas Cage|Ed Harris
488,735,Michele Soavi,Rupert Everett|François Hadji-Lazaro|Anna Falchi
489,741,Mamoru Oshii,Atsuko Tanaka|Iemasa Kayumi|Akio Ôtsuka
490,742,Tom Holland,Robert John Burke|Joe Mantegna|Lucinda Jenney
491,743,Rick Friedberg,Leslie Nielsen|Nicollette Sheridan|Charles Durning
492,745,Nick Park,Peter Sallis|Anne Reid|Justin Fletcher
493,747,John Landis,Tom Arnold|Jessica Lundy|Bug Hall
494,748,David Twohy,Charlie Sheen|Lindsay Crouse|Richard Schiff
495,750,Stanley Kubrick,Peter Sellers|George C. Scott|Sterling Hayden
496,757,Kar-Wai Wong,Brigitte Lin|Maggie Cheung|Leslie Cheung
497,759,Freida Lee Mock,Maya Lin
498,760,Joseph Vilsmaier,Dominique Horwitz|Thomas Kretschmann|Jochen Nickel
499,761,Simon Wincer,Billy Zane|Kristy Swanson|Treat Williams
500,764,James Mangold,Pruitt Taylor Vince|Liv Tyler|Shelley Winters
501,765,Francis Ford Coppola,Robin Williams|Diane Lane|Brian Kerwin
502,773,Djibril Diop Mambéty,Magaye Niang|Myriam Niang|Christoph Colomb
503,775,Federico Fellini|Louis Malle|Roger Vadim,Jane Fonda|Brigitte Bardot|Alain Delon
504,778,Danny Boyle,Ewan McGregor|Ewen Bremner|Jonny Lee Miller
505,779,Scott Winant,Jeanne Tripplehorn|Dylan McDermott|John Plumpis
506,780,Roland Emmerich,Will Smith|Bill Pullman|Jeff Goldblum
507,781,Bernardo Bertolucci,Jeremy Irons|Liv Tyler|Carlo Cecchi
508,782,Tony Scott,Robert De Niro|Wesley Snipes|Ellen Barkin
509,783,Gary Trousdale|Kirk Wise,Demi Moore|Jason Alexander|Mary Kay Bergman
510,784,Ben Stiller,Jim Carrey|Matthew Broderick|Leslie Mann
511,785,Bobby Farrelly|Peter Farrelly,Woody Harrelson|Randy Quaid|Bill Murray
512,786,Chuck Russell,Arnold Schwarzenegger|Vanessa Williams|James Caan
513,788,Tom Shadyac,Eddie Murphy|Jada Pinkett Smith|James Coburn
514,790,Lucian Pintilie,Kristin Scott Thomas|Claudiu Bleont|Olga Tudorache
515,791,Yale Strom,Leopold Kozlowski
516,798,Rob Cohen,Sylvester Stallone|Amy Brenneman|Viggo Mortensen
517,799,Peter Jackson,Michael J. Fox|Trini Alvarado|Peter Dobson
518,800,John Sayles,Chris Cooper|Elizabeth Peña|Stephen Mendillo
519,802,Jon Turteltaub,John Travolta|Kyra Sedgwick|Forest Whitaker
520,803,Nicole Holofcener,Catherine Keener|Anne Heche|Amy Braverman
521,804,Edward Burns,Edward Burns|Jennifer Aniston|John Mahoney
522,805,Joel Schumacher,Matthew McConaughey|Sandra Bullock|Samuel L. Jackson
523,806,Michael Corrente,Dustin Hoffman|Dennis Franz|Sean Nelson
524,808,Fraser C. Heston,Thora Birch|Vincent Kartheiser|Dirk Benedict
525,809,Kevin Hooks,Laurence Fishburne|Stephen Baldwin|Will Patton
526,810,Paul Michael Glaser,Shaquille O&apos;Neal|Francis Capra|Ally Walker
527,813,Howard Franklin,Bill Murray|Matthew McConaughey|Jerry Adler
528,818,Arlene Sanford,Shelley Long|Gary Cole|Tim Matheson
529,823,Éric Rohmer,Patrick Bauchau|Haydée Politoff|Daniel Pommereulle
530,824,Peter Sehr,André Eisermann|Udo Samel|Jeremy Clyde
531,828,Steve Barron,Martin Landau|Jonathan Taylor Thomas|Geneviève Bujold
532,829,John Payson,Jerry O&apos;Connell|Megan Ward|Billy West
533,832,Ron Howard,Mel Gibson|Gary Sinise|Rene Russo
534,833,Hart Bochner,Jon Lovitz|Tia Carrere|Louise Fletcher
535,836,Andrew Davis,Keanu Reeves|Morgan Freeman|Rachel Weisz
536,837,Danny DeVito,Danny DeVito|Rhea Perlman|Mara Wilson
537,840,Harry Winer,Jamie Lee Curtis|Kevin Pollak|Kyle Howard
538,841,Georges Franju,Pierre Brasseur|Alida Valli|Juliette Mayniel
539,842,Gilbert Adler,Dennis Miller|Erika Eleniak|Angie Everhart
540,849,John Carpenter,Kurt Russell|Steve Buscemi|Stacy Keach
541,851,Julian Schnabel,Jeffrey Wright|Michael Wincott|Benicio Del Toro
542,852,Ron Shelton,Kevin Costner|Rene Russo|Don Johnson
543,858,Francis Ford Coppola,Marlon Brando|Al Pacino|James Caan
544,861,Stanley Tong,Jackie Chan|Michelle Yeoh|Maggie Cheung
545,866,Lana Wachowski|Lilly Wachowski,Jennifer Tilly|Gina Gershon|Joe Pantoliano
546,867,Arthur Hiller,Tom Arnold|David Paymer|Rhea Perlman
547,869,Robert Altman,Jennifer Jason Leigh|Miranda Richardson|Harry Belafonte
548,875,Izidore K. Musallam,Alexandra Paul|Youssef Abed-Alnour|Paul Gleason
549,879,Peter Hyams,Penelope Ann Miller|Tom Sizemore|Linda Hunt
550,881,David Mickey Evans,Sinbad|Brock Pierce|Blake Boyd
551,886,Ernest R. Dickerson,Damon Wayans|Adam Sandler|James Caan
552,888,Roy Allen Smith,Scott McAfee|Candace Hutson|Heather Hogan
553,889,Theo van Gogh,Ariane Schluter|Ad van Kempen
554,891,Joe Chappelle,Donald Pleasence|Paul Rudd|Marianne Hagan
555,892,Trevor Nunn,Helena Bonham Carter|Richard E. Grant|Imogen Stubbs
556,893,Keith Gordon,Nick Nolte|Sheryl Lee|Tony Robinow
557,896,André Téchiné,Élodie Bouchez|Gaël Morel|Stéphane Rideau
558,897,Sam Wood,Gary Cooper|Ingrid Bergman|Akim Tamiroff
559,898,George Cukor,Cary Grant|Katharine Hepburn|James Stewart
560,899,Stanley Donen|Gene Kelly,Gene Kelly|Donald O&apos;Connor|Debbie Reynolds
561,900,Vincente Minnelli,Gene Kelly|Leslie Caron|Oscar Levant
562,901,Stanley Donen,Audrey Hepburn|Fred Astaire|Kay Thompson
563,902,Blake Edwards,Audrey Hepburn|George Peppard|Patricia Neal
564,903,Alfred Hitchcock,James Stewart|Kim Novak|Barbara Bel Geddes
565,904,Alfred Hitchcock,James Stewart|Grace Kelly|Wendell Corey
566,905,Frank Capra,Clark Gable|Claudette Colbert|Walter Connolly
567,906,George Cukor,Charles Boyer|Ingrid Bergman|Joseph Cotten
568,907,Mark Sandrich,Fred Astaire|Ginger Rogers|Alice Brady
569,910,Billy Wilder,Marilyn Monroe|Tony Curtis|Jack Lemmon
570,911,Stanley Donen,Cary Grant|Audrey Hepburn|Walter Matthau
571,912,Michael Curtiz,Humphrey Bogart|Ingrid Bergman|Paul Henreid
572,913,John Huston,Humphrey Bogart|Mary Astor|Gladys George
573,914,George Cukor,Audrey Hepburn|Rex Harrison|Stanley Holloway
574,915,Billy Wilder,Humphrey Bogart|Audrey Hepburn|William Holden
575,916,William Wyler,Gregory Peck|Audrey Hepburn|Eddie Albert
576,917,Walter Lang|William A. Seiter,Shirley Temple|Richard Greene|Anita Louise
577,918,Vincente Minnelli,Judy Garland|Margaret O&apos;Brien|Mary Astor
578,920,Victor Fleming|George Cukor|Sam Wood,Clark Gable|Vivien Leigh|Thomas Mitchell
579,921,Richard Benjamin,Peter O&apos;Toole|Mark Linn-Baker|Jessica Harper
580,923,Orson Welles,Orson Welles|Joseph Cotten|Dorothy Comingore
581,924,Stanley Kubrick,Keir Dullea|Gary Lockwood|William Sylvester
582,926,Joseph L. Mankiewicz,Bette Davis|Anne Baxter|George Sanders
583,927,George Cukor,Norma Shearer|Joan Crawford|Rosalind Russell
584,928,Alfred Hitchcock,Laurence Olivier|Joan Fontaine|George Sanders
585,929,Alfred Hitchcock,Joel McCrea|Laraine Day|Herbert Marshall
586,930,Alfred Hitchcock,Cary Grant|Ingrid Bergman|Claude Rains
587,934,Vincente Minnelli,Spencer Tracy|Joan Bennett|Elizabeth Taylor
588,935,Vincente Minnelli,Fred Astaire|Cyd Charisse|Oscar Levant
589,936,Ernst Lubitsch,Greta Garbo|Melvyn Douglas|Ina Claire
590,937,Billy Wilder,Gary Cooper|Audrey Hepburn|Maurice Chevalier
591,938,Vincente Minnelli|Charles Walters,Leslie Caron|Maurice Chevalier|Louis Jourdan
592,940,Michael Curtiz|William Keighley,Errol Flynn|Olivia de Havilland|Basil Rathbone
593,941,Rouben Mamoulian,Tyrone Power|Linda Darnell|Basil Rathbone
594,942,Otto Preminger|Rouben Mamoulian,Gene Tierney|Dana Andrews|Clifton Webb
595,943,Joseph L. Mankiewicz,Gene Tierney|Rex Harrison|George Sanders
596,945,Mark Sandrich,Fred Astaire|Ginger Rogers|Edward Everett Horton
597,946,Ernst Lubitsch,Carole Lombard|Jack Benny|Robert Stack
598,947,Gregory La Cava,William Powell|Carole Lombard|Alice Brady
599,948,George Stevens,Elizabeth Taylor|Rock Hudson|James Dean
600,949,Elia Kazan,James Dean|Raymond Massey|Julie Harris
601,950,W.S. Van Dyke,William Powell|Myrna Loy|Maureen O&apos;Sullivan
602,951,Howard Hawks,Cary Grant|Rosalind Russell|Ralph Bellamy
603,952,Michael Anderson|John Farrow,David Niven|Cantinflas|Finlay Currie
604,955,Howard Hawks,Katharine Hepburn|Cary Grant|Charles Ruggles
605,956,George Stevens,Cary Grant|Irene Dunne|Beulah Bondi
606,959,John Cromwell,Bette Davis|Leslie Howard|Frances Dee
607,961,John Cromwell,Freddie Bartholomew|Dolores Costello|C. Aubrey Smith
608,963,Henry Koster,Danny Kaye|Walter Slezak|Barbara Bates
609,965,Alfred Hitchcock,Robert Donat|Madeleine Carroll|Lucie Mannheim
610,968,George A. Romero,Duane Jones|Judith O&apos;Dea|Karl Hardman
611,969,John Huston,Humphrey Bogart|Katharine Hepburn|Robert Morley
612,970,John Huston,Humphrey Bogart|Jennifer Jones|Gina Lollobrigida
613,971,Richard Brooks,Elizabeth Taylor|Paul Newman|Burl Ives
614,973,Frank Capra,Gary Cooper|Barbara Stanwyck|Edward Arnold
615,976,Frank Borzage,Gary Cooper|Helen Hayes|Adolphe Menjou
616,979,Thaddeus O&apos;Sullivan,Ian Hart|John Lynch|James Frain
617,981,Darrell Roodt,Ice Cube|Elizabeth Hurley|Thokozani Nkosi
618,982,Joshua Logan,William Holden|Kim Novak|Betty Field
619,984,Richard Schenkman,Adrian Pasdar|Paige Turco|Arabella Field
620,986,Carroll Ballard,Jeff Daniels|Anna Paquin|Dana Delany
621,987,Lance Young,Craig Sheffer|Terence Stamp|Sheryl Lee
622,990,Ringo Lam,Jean-Claude Van Damme|Natasha Henstridge|Jean-Hugues Anglade
623,991,Neil Jordan,Liam Neeson|Aidan Quinn|Julia Roberts
624,994,Campbell Scott|Stanley Tucci,Tony Shalhoub|Stanley Tucci|Marc Anthony
625,998,F. Gary Gray,Jada Pinkett Smith|Queen Latifah|Vivica A. Fox
626,999,John Herzfeld,Teri Hatcher|Jeff Daniels|Danny Aiello
627,1003,Michael Apted,Hugh Grant|Gene Hackman|Sarah Jessica Parker
628,1004,John Gray,Steven Seagal|Keenen Ivory Wayans|Bob Gunton
629,1005,Robert Lieberman,Emilio Estevez|Jeffrey Nordling|David Selby
630,1006,James Foley,Chris O&apos;Donnell|Gene Hackman|Faye Dunaway
631,1007,Norman Tokar,Bill Bixby|Susan Clark|Don Knotts
632,1008,Norman Foster,Fess Parker|Buddy Ebsen|Basil Ruysdael
633,1010,Robert Stevenson,Dean Jones|Michele Lee|David Tomlinson
634,1011,Robert Stevenson,Helen Hayes|Ken Berry|Stefanie Powers
635,1012,Robert Stevenson,Dorothy McGuire|Fess Parker|Tommy Kirk
636,1013,David Swift,Hayley Mills|Maureen O&apos;Hara|Brian Keith
637,1014,David Swift,Jane Wyman|Hayley Mills|Richard Egan
638,1015,Duwayne Dunham,Michael J. Fox|Sally Field|Don Ameche
639,1018,Robert Stevenson,Hayley Mills|Dean Jones|Dorothy Provine
640,1020,Jon Turteltaub,John Candy|Leon|Doug E. Doug
641,1021,William Dear,Danny Glover|Brenda Fricker|Tony Danza
642,1022,Clyde Geronimi|Wilfred Jackson|Hamilton Luske,Ilene Woods|James MacDonald|Eleanor Audley
643,1023,Wolfgang Reitherman|Ben Sharpsteen,Sebastian Cabot|Sterling Holloway|John Fiedler
644,1024,Norman Ferguson|Clyde Geronimi|Jack Kinney,Aurora Miranda|Carmen Molina|Dora Luz
645,1025,Wolfgang Reitherman|Clyde Geronimi|David Hand,Rickie Sorensen|Sebastian Cabot|Karl Swenson
646,1027,Kevin Reynolds,Kevin Costner|Morgan Freeman|Mary Elizabeth Mastrantonio
647,1029,Samuel Armstrong|Norman Ferguson|Wilfred Jackson,Sterling Holloway|Edward Brophy|Herman Bing
648,1030,Don Chaffey|Don Bluth,Sean Marshall|Helen Reddy|Jim Dale
649,1031,Robert Stevenson|Ward Kimball,Angela Lansbury|David Tomlinson|Roddy McDowall
650,1032,Clyde Geronimi|Wilfred Jackson|Hamilton Luske,Kathryn Beaumont|Ed Wynn|Richard Haydn
651,1033,Ted Berman|Richard Rich|Art Stevens,Mickey Rooney|Kurt Russell|Pearl Bailey
652,1034,Matthew Bright,Reese Witherspoon|Kiefer Sutherland|Bokeem Woodbine
653,1035,Robert Wise,Julie Andrews|Christopher Plummer|Eleanor Parker
654,1036,John McTiernan,Bruce Willis|Alan Rickman|Bonnie Bedelia
655,1037,Brett Leonard,Jeff Fahey|Pierce Brosnan|Jenny Wright
656,1040,Christopher Hampton,Bob Hoskins|Patricia Arquette|Gérard Depardieu
657,1042,Tom Hanks,Tom Hanks|Liv Tyler|Charlize Theron
658,1043,Michael Pressman,Peter Gallagher|Michelle Pfeiffer|Claire Danes
659,1046,Hettie Macdonald,Glen Berry|Linda Henry|Scott Neal
660,1049,Stephen Hopkins,Michael Douglas|Val Kilmer|Tom Wilkinson
661,1050,Al Pacino,Al Pacino|Alec Baldwin|Kevin Spacey
662,1051,Steve Buscemi,Steve Buscemi|Carol Kane|Mark Boone Junior
663,1054,Spike Lee,Ossie Davis|Charles S. Dutton|Andre Braugher
664,1055,George P. Cosmatos,Charlie Sheen|Donald Sutherland|Linda Hamilton
665,1056,Michael Winterbottom,Christopher Eccleston|Kate Winslet|Liam Cunningham
666,1057,Woody Allen,Woody Allen|Goldie Hawn|Julia Roberts
667,1059,Baz Luhrmann,Leonardo DiCaprio|Claire Danes|John Leguizamo
668,1060,Doug Liman,Vince Vaughn|Heather Graham|Jon Favreau
669,1064,Tad Stones,Scott Weinger|Robin Williams|John Rhys-Davies
670,1068,Edward Dmytryk,Robert Young|Robert Mitchum|Robert Ryan
671,1073,Mel Stuart,Gene Wilder|Jack Albertson|Peter Ostrum
672,1077,Woody Allen,Woody Allen|Diane Keaton|John Beck
673,1078,Woody Allen,Woody Allen|Louise Lasser|Carlos Montalbán
674,1079,Charles Crichton|John Cleese,John Cleese|Jamie Lee Curtis|Kevin Kline
675,1080,Terry Jones,Graham Chapman|John Cleese|Michael Palin
676,1081,Blake Edwards,Julie Andrews|James Garner|Robert Preston
677,1082,Michael Ritchie,Robert Redford|Peter Boyle|Melvyn Douglas
678,1084,Arthur Penn,Warren Beatty|Faye Dunaway|Michael J. Pollard
679,1085,John Sturges|Fred Zinnemann,Spencer Tracy|Felipe Pazos|Harry Bellaver
680,1086,Alfred Hitchcock,Ray Milland|Grace Kelly|Robert Cummings
681,1088,Emile Ardolino,Patrick Swayze|Jennifer Grey|Jerry Orbach
682,1089,Quentin Tarantino,Harvey Keitel|Tim Roth|Michael Madsen
